the_geom,cartodb_id,field_1,incident_key,occur_date,occur_time,boro,precinct,jurisdiction_code,location_desc,statistical_murder_flag,perp_age_group,perp_sex,perp_race,vic_age_group,vic_sex,vic_race,x_coord_cd,y_coord_cd,latitude,longitude,lon_lat,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E610000025F6A876687E52C068FC9460FA584440,1629,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1620,2,1110.21368928
0101000020E6100000623BCE23B57352C0B1364216D4594440,1630,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1621,4,6478.41637883
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1631,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1622,9,584.52446946
0101000020E610000025F6A876687E52C068FC9460FA584440,1632,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1623,2,2481.87372024
0101000020E610000062C5A567B07F52C0409DBF647E494440,1633,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1624,24,2621.32966854
0101000020E610000025F6A876687E52C068FC9460FA584440,1634,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1625,2,2614.74351795
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1635,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1626,15,2811.782875
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1636,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1627,15,4007.189019
0101000020E6100000623BCE23B57352C0B1364216D4594440,1637,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1628,4,7030.53004458
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1638,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1629,9,2167.19276203
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1639,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1630,22,2664.11913319
0101000020E6100000396A8CA3807952C02025D595946D4440,1640,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),1631,23,970.92436286
0101000020E610000057CA74E0437D52C0C6221B8242534440,1641,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1632,20,657.56823478
0101000020E610000025F6A876687E52C068FC9460FA584440,1642,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1633,2,1383.36624275
0101000020E6100000BCD6159B457652C058F84D109E734440,1643,3745,159827411,01/01/2017,07:13:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1026269,268394,40.903261221,-73.847998401,POINT (-73.84799840099998 40.90326122100004),1634,7,2761.40000253
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1644,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1635,17,4801.34394556
0101000020E610000025F6A876687E52C068FC9460FA584440,1645,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1636,2,2910.24597752
0101000020E6100000623BCE23B57352C0B1364216D4594440,1646,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1637,4,6785.57064482
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1647,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1638,17,6970.13973456
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1648,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1639,15,2849.39017971
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1649,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1640,18,571.98402019
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1650,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1641,16,991.54077646
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1651,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1642,22,3438.29186649
0101000020E610000025F6A876687E52C068FC9460FA584440,1652,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1643,2,4843.64109412
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1653,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1644,12,1172.52888853
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1654,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1645,16,1619.0811831
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1655,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1646,15,6401.85015859
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1656,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1647,11,2391.85606781
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1657,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1648,17,4452.37137188
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1658,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1649,15,3717.47258898
0101000020E610000025F6A876687E52C068FC9460FA584440,1659,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1650,2,1788.2604401
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1660,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1651,22,3515.83318799
0101000020E610000025F6A876687E52C068FC9460FA584440,1661,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1652,2,2062.87004095
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1662,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1653,15,1343.20270803
0101000020E610000025F6A876687E52C068FC9460FA584440,1663,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1654,2,1785.97117764
0101000020E6100000623BCE23B57352C0B1364216D4594440,1664,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1655,4,5975.01783473
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1665,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1656,15,2451.10748339
0101000020E6100000A9A87D176F7752C031231DD434554440,1666,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1657,1,5135.35366578
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1667,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1658,12,1747.84464379
0101000020E610000062C5A567B07F52C0409DBF647E494440,1668,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1659,24,326.06581445
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1669,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1660,15,3833.19113085
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1670,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1661,17,347.15495946
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1671,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1662,16,357.6447758
0101000020E610000062C5A567B07F52C0409DBF647E494440,1672,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1663,24,2708.95062934
0101000020E610000062C5A567B07F52C0409DBF647E494440,1673,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1665,24,4886.62987557
0101000020E6100000623BCE23B57352C0B1364216D4594440,1674,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1666,4,6344.91490458
0101000020E610000025F6A876687E52C068FC9460FA584440,1675,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1667,2,3961.69004052
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1676,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1668,17,6945.58534274
0101000020E6100000799C3788357A52C02E39CD86A5534440,1677,8954,173132280,01/01/2018,01:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,357","177,370",40.65348897,-73.90951734,POINT (-73.90951734 40.65348897),1669,13,316.95883883
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1678,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1670,12,1002.73588536
0101000020E6100000396A8CA3807952C02025D595946D4440,1679,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),1671,23,681.95052022
0101000020E6100000A9A87D176F7752C031231DD434554440,1680,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1672,1,7584.37472591
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1681,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1673,12,1366.40378146
0101000020E6100000A9A87D176F7752C031231DD434554440,1682,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1674,1,1543.72913014
0101000020E610000057CA74E0437D52C0C6221B8242534440,1683,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1675,20,4093.76573683
0101000020E610000025F6A876687E52C068FC9460FA584440,1684,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1676,2,3657.0867239
0101000020E6100000A9A87D176F7752C031231DD434554440,1685,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1677,1,2026.55839499
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1686,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1678,15,5221.83660597
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1687,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1679,9,141.35232067
0101000020E6100000396A8CA3807952C02025D595946D4440,1688,18055,159842969,01/01/2017,19:35:00,BRONX,46,0,MULTI DWELL - APT BUILD,false,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1012335,251190,40.856096963,-73.898476493,POINT (-73.89847649299999 40.856096963000034),1680,23,5543.41409425
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1689,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1681,15,5534.61581035
0101000020E6100000A9A87D176F7752C031231DD434554440,1690,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1682,1,2438.47024582
0101000020E610000062C5A567B07F52C0409DBF647E494440,1691,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1683,24,4275.27919363
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1692,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1684,9,1626.77776801
0101000020E610000062C5A567B07F52C0409DBF647E494440,1693,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1685,24,2774.43049904
0101000020E610000025F6A876687E52C068FC9460FA584440,1694,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1686,2,2126.27898367
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1695,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1687,16,1796.02671297
0101000020E6100000623BCE23B57352C0B1364216D4594440,1696,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1689,4,5707.64019798
0101000020E61000006AD279FC7A7B52C008BC95BDD66A4440,1697,7991,148970806,01/01/2016,02:40:00,BRONX,44,0,,false,,,,25-44,M,BLACK,1003792,243378,40.834678362,-73.9293814839999,POINT (-73.92938148399996 40.834678362000034),1690,12,1036.29215266
0101000020E6100000623BCE23B57352C0B1364216D4594440,1698,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1691,4,7030.53004458
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1699,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1692,16,1434.57273023
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1700,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1693,15,3975.84770266
0101000020E6100000BDC090FB547952C028A6FF3D9C6D4440,1701,400,191739126,01/01/2019,02:19:00,BRONX,46,2,MULTI DWELL - APT BUILD,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK,1013072,251276,40.856330633,-73.895811931,POINT (-73.89581193099997 40.85633063300003),1694,3,2338.58852537
0101000020E610000057CA74E0437D52C0C6221B8242534440,1702,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1695,20,1978.54551055
0101000020E6100000A9A87D176F7752C031231DD434554440,1703,22,191709964,01/01/2019,04:26:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,1021382,181825,40.6656747000001,-73.866155503,POINT (-73.86615550299996 40.66567470000007),1696,1,237.42410567
0101000020E610000062C5A567B07F52C0409DBF647E494440,1704,20390,159826972,01/01/2017,01:55:00,BROOKLYN,60,0,,false,,,,18-24,M,BLACK,985600,148459,40.574169725,-73.9951418989999,POINT (-73.99514189899996 40.57416972500005),1697,24,6707.40732772
0101000020E6100000BCD6159B457652C058F84D109E734440,1705,3745,159827411,01/01/2017,07:13:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,1026269,268394,40.903261221,-73.847998401,POINT (-73.84799840099998 40.90326122100004),1698,7,3324.91350205
0101000020E610000025F6A876687E52C068FC9460FA584440,1706,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1699,2,1722.64994507
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1707,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1700,16,2144.94769014
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1708,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1701,17,3846.14748477
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1709,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1702,11,2569.40751397
0101000020E6100000C4DA4405857A52C0111CD38A24694440,1710,14177,159827413,01/01/2017,01:40:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1007951,238554,40.821427682,-73.9143689319999,POINT (-73.91436893199995 40.82142768200004),1703,18,1327.55002367
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1711,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1704,9,1913.70251632
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1712,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1705,16,5444.60240093
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1713,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1706,16,1757.01127345
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1714,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1707,15,2006.57762787
0101000020E6100000375460BC177C52C0F009ADAFF7584440,1715,10901,148971010,01/01/2016,02:50:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1001180,192508,40.695058784,-73.938948721,POINT (-73.93894872099996 40.695058784000025),1708,16,5578.15348182
0101000020E6100000623BCE23B57352C0B1364216D4594440,1716,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1709,4,11907.287271
0101000020E61000008AA8EC681A7B52C0A0CFF4D046674440,1717,12242,173154856,01/01/2018,00:15:00,BRONX,40,0,,false,,,,25-44,M,BLACK,"1,005,432","233,240",40.80684864,-73.92348693,POINT (-73.92348693000001 40.806848640000005),1710,17,5983.34475136
0101000020E610000025F6A876687E52C068FC9460FA584440,1718,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1711,2,1785.97117764
0101000020E610000057CA74E0437D52C0C6221B8242534440,1719,16045,173135654,01/01/2018,06:30:00,BROOKLYN,70,0,BAR/NIGHT CLUB,false,,,,25-44,M,BLACK,"996,108","176,259",40.65046717,-73.95726787,POINT (-73.95726787 40.65046717),1712,20,4022.94346246
0101000020E6100000623BCE23B57352C0B1364216D4594440,1720,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1713,4,2968.37127653
0101000020E6100000623BCE23B57352C0B1364216D4594440,1721,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1714,4,3646.08668313
0101000020E61000004437F794127852C0581BF4F6BE6A4440,1722,17593,148970804,01/01/2016,01:15:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,<18,M,WHITE HISPANIC,1018527,243130,40.8339527790001,-73.8761341489999,POINT (-73.87613414899994 40.83395277900007),1715,22,1842.58684436
0101000020E610000025F6A876687E52C068FC9460FA584440,1723,210,191739125,01/01/2019,05:40:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,991148,192533,40.695140908,-73.975125947,POINT (-73.97512594699998 40.69514090800004),1716,2,2498.2040304
0101000020E6100000A90FAA284C7B52C0EFC5432472674440,1724,10577,148970808,01/01/2016,04:35:00,BRONX,40,0,,false,,,,18-24,M,BLACK,1004591,233721,40.808170827,-73.926523367,POINT (-73.92652336699997 40.80817082700002),1717,15,2778.87891335
0101000020E6100000F8795D03DE7B52C0006C40F1144C4440,1725,6739,148970807,01/01/2016,03:08:00,BROOKLYN,61,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,18-24,M,WHITE HISPANIC,1002184,155832,40.5943891110001,-73.935425607,POINT (-73.93542560699996 40.594389111000055),1718,11,2212.12174171
0101000020E6100000623BCE23B57352C0B1364216D4594440,1726,1602,173154491,01/01/2018,20:00:00,QUEENS,103,0,,false,,,,25-44,M,WHITE,"1,037,506","195,011",40.70178488,-73.8079309,POINT (-73.8079309 40.70178488),1719,4,7030.53004458
0101000020E6100000B4CB8396637B52C0E0FA49B2D7564440,1727,5234,148970805,01/01/2016,00:52:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,1004234,186462,40.678457533,-73.9279533659999,POINT (-73.92795336599994 40.67845753300003),1720,9,1703.12821593
