the_geom,cartodb_id,objectid,url,name,line,source_cartodb_id,target_cartodb_id,closest_dist
0101000020E61000000B9EA46C917852C0524FBB4DB85F4440,1850,1797,http://web.mta.info/nyct/service/,82nd St & Roosevelt Ave at NE corner,7,1850,64,884.0554096
0101000020E61000008CADA8C0C97A52C0A6F313BC215F4440,1851,1810,http://web.mta.info/nyct/service/,46th St & Queens Blvd at NE corner,7,1851,77,9.69921629
0101000020E6100000044FD5AC337952C0E81B6B6D1A554440,1852,595,http://web.mta.info/nyct/service/,Pennsylvania Ave & Livonia Ave at NE corner,3,1852,740,298.7129831
0101000020E61000005D0E5890667952C0AE0A21B75F6E4440,1853,453,http://web.mta.info/nyct/service/,Grand Concourse & Fordham Rd at SE corner,B-D,1853,598,24.82371694
0101000020E610000006FA3828617A52C03AC0ED8EC5604440,1854,555,http://web.mta.info/nyct/service/,48th St & Newtown Rd at NE corner,M-R,1854,700,321.6472838
0101000020E610000010FF5D7F127A52C0FACC634B8F684440,1855,1758,http://web.mta.info/nyct/service/,Jackson Ave & Westchester Ave at NW corner,5-Feb,1855,25,765.7886089
0101000020E6100000DD5DC2F6937552C0CEC3271939594440,1856,65,http://web.mta.info/nyct/service/,111th St & Jamaica Blvd at SE corner,J,1856,210,195.7158373
0101000020E61000009681F1B8A87F52C03DA214B875514440,1857,24,http://web.mta.info/nyct/service/,New Utrecht Ave & 49th St at SE corner,D,1857,169,357.8536593
0101000020E610000061422368CC7C52C076DBF79A1E544440,1858,605,http://web.mta.info/nyct/service/,Nostrand Ave & Winthrop St at NE corner,5-Feb,1858,750,528.8627248
0101000020E610000079C37000FD7852C0D3F4D59810694440,1859,642,http://web.mta.info/nyct/service/,Hunts Point Ave & 163rd St at SE corner,6,1859,787,1491.726486
0101000020E610000075DFC1E09A8052C0773F44AB935B4440,1860,278,http://web.mta.info/nyct/service/,Chambers St & West Broadway at SW corner,1/2/03,1860,423,203.4076482
0101000020E6100000086DEE5A427C52C0050173AE616A4440,1861,708,http://web.mta.info/nyct/service/,Saint Nicholas Ave & 155th St at NW corner,C,1861,853,179.1337452
0101000020E610000016AC33492C7D52C0DCCDB3BCAB4C4440,1862,2,http://web.mta.info/nyct/service/,15th St & Avenue U at SE corner,B-Q,1862,147,1235.01349
0101000020E6100000C9FF9314587B52C044108D6EBD684440,1863,687,http://web.mta.info/nyct/service/,Grand Concourse & 149th St at SE corner,2/4/05,1863,832,310.1878561
0101000020E610000026ADE61E127552C00352AFA3AA594440,1864,63,http://web.mta.info/nyct/service/,121st St & Jamaica Ave at NW corner,J-Z,1864,208,724.8894019
0101000020E6100000CE2047A8197F52C082E8F2EF33584440,1865,789,http://web.mta.info/nyct/service/,Hoyt St & Schermerhorn St at NE corner,A-C-G,1865,934,20.61101683
0101000020E610000079041CB5C27C52C086D3E2B54B534440,1866,606,http://web.mta.info/nyct/service/,Nostrand Ave & Church Ave at SE corner,5-Feb,1866,751,813.1614334
0101000020E61000008E27FBB2B47D52C063BBFE1708564440,1867,570,http://web.mta.info/nyct/service/,Washington Ave & Eastern Pkwy at NW corner,3-Feb,1867,715,408.5834146
0101000020E6100000B471BA675D7D52C04DEFB190B95A4440,1868,305,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at NE corner,J-M-Z,1868,450,45.96287193
0101000020E61000001FC5B182DF7E52C08723668D7A624440,1869,1143,http://web.mta.info/nyct/service/,Columbus Circle & 59th St at SE corner,A-B-C-D-1,1869,1288,237.5702438
0101000020E6100000BBD09928427E52C0433276E5B3564440,1870,1620,http://web.mta.info/nyct/service/,Flatbush Ave & Park Pl at SW corner,B-Q,1870,1765,419.0860441
0101000020E61000008489A5EF357E52C07A709D92AC654440,1871,1132,http://web.mta.info/nyct/service/,Broadway & 95th St at N corner,1/2/03,1871,1277,281.6382473
0101000020E61000008489A5EF357E52C07A709D92AC654440,1872,1132,http://web.mta.info/nyct/service/,Broadway & 95th St at N corner,1/2/03,1872,1277,281.6382473
0101000020E61000003D7C2E39EE7852C09720C480255B4440,1873,112,http://web.mta.info/nyct/service/,69th St & Metropolitan Ave at SW corner,M,1873,257,1545.817853
0101000020E6100000FD0C1F65C47952C0017614DA72564440,1874,1058,http://web.mta.info/nyct/service/,Snediker Ave & New York Ave at SW corner,L,1874,1203,464.7252634
0101000020E6100000502B1877837C52C0E57D53616C674440,1875,1769,http://web.mta.info/nyct/service/,Lenox Ave & 125th St at NW corner,3-Feb,1875,36,301.6906048
0101000020E610000016AC33492C7D52C0DCCDB3BCAB4C4440,1876,2,http://web.mta.info/nyct/service/,15th St & Avenue U at SE corner,B-Q,1876,147,638.8128098
0101000020E61000000EFDD1544F7F52C048F6CC63CD5E4440,1877,1862,http://web.mta.info/nyct/service/,Broadway & 22nd St at NE corner,N-R,1877,129,67.12895492
0101000020E6100000871AF086347252C0D8432CAE2A5B4440,1878,530,http://web.mta.info/nyct/service/,179th St & Hillside Ave at SW corner,F,1878,675,2301.152494
0101000020E6100000AE091F84807D52C05C874F0F0A504440,1879,279,http://web.mta.info/nyct/service/,15th St & Avenue J at NE corner,B-Q,1879,424,91.71063171
0101000020E61000006DA522111A7852C0372EF688D15F4440,1880,1796,http://web.mta.info/nyct/service/,90th St & Roosevelt Ave at NW corner,7,1880,63,364.2180772
0101000020E6100000D1274FE5B47952C06DCCA70EF2684440,1881,1754,http://web.mta.info/nyct/service/,Prospect Ave & 160th St at NW corner,5-Feb,1881,21,684.2530445
0101000020E61000004EAC6420CF8052C01411CBACDE594440,1882,1576,http://web.mta.info/nyct/service/,,R-1,1882,1721,48.44679687
0101000020E6100000226381751C8152C0D35FB90721524440,1883,1610,http://web.mta.info/nyct/service/,4th Ave & 59th St at NE corner,N-R,1883,1755,167.0280042
0101000020E6100000719CA8A6247B52C0F8D08086375F4440,1884,1814,http://web.mta.info/nyct/service/,40th St & Queens Blvd at NE corner,7,1884,81,185.9639872
0101000020E6100000B2D40C897B7E52C01C877DD3F4574440,1885,197,http://web.mta.info/nyct/service/,Fort Greene Pl & Lafayette Ave at NE corner,G,1885,342,62.49995265
0101000020E61000007043FC1C1F7D52C041A6297FF7664440,1886,370,http://web.mta.info/nyct/service/,Frederick Douglass Blvd & 116th St at NE corner,B-C,1886,515,56.71684807
0101000020E6100000B471BA675D7D52C04DEFB190B95A4440,1887,305,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at NE corner,J-M-Z,1887,450,45.96287193
0101000020E6100000D2B26C3CD87A52C09AE923145B674440,1888,1224,http://web.mta.info/nyct/service/,Brook Ave & 138th St at SW corner,6,1888,1369,415.8013183
0101000020E610000058DB9927D77E52C023BF2DA3915F4440,1889,1266,http://web.mta.info/nyct/service/,Park Ave & 33rd St at NW corner,6,1889,1411,196.2711505
0101000020E610000011A5D72D028252C0AF71B1C6D94E4440,1890,1617,http://web.mta.info/nyct/service/,4th Ave & 95th St at SW corner,R,1890,1762,188.9552147
0101000020E61000002D079E17CD8452C0B5F40CEF9D514440,1891,1484,http://web.mta.info/nyct/service/,Minthorne St & Victory Bl at SE Corner,SIR,1891,1629,1835.493209
0101000020E6100000A48D9C6DE77C52C08B358B018D634440,1892,1927,http://web.mta.info/nyct/service/,2nd Ave & 86th St at SE corner,Q,1892,1923,26.83920337
0101000020E6100000F407B476DB7E52C0A2C5273CA15D4440,1893,128,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,L,1893,273,237.4549642
0101000020E610000034C1499D807B52C00C1A176EF9564440,1894,807,http://web.mta.info/nyct/service/,Utica Ave & Fulton St at NW corner,A-C,1894,952,273.7243639
0101000020E6100000F82F16D8637952C0AA517DF145694440,1895,1751,http://web.mta.info/nyct/service/,Intervale Ave & Westchester Ave at NE corner,5-Feb,1895,18,1075.206573
0101000020E61000006BAF50D6768752C0A44A476477494440,1896,1489,http://web.mta.info/nyct/service/,New Dorp La & New Dorp Pz at   Corner,SIR,1896,1634,24.08611508
0101000020E61000007243DB32E07B52C0F8F3BBDE36594440,1897,96,http://web.mta.info/nyct/service/,Broadway & Myrtle Ave at SW corner,J-M-Z,1897,241,152.8998323
0101000020E610000094943993367C52C084BD80BE2D684440,1898,1316,http://web.mta.info/nyct/service/,Lenox Ave & 135th St at SE corner,3-Feb,1898,1461,476.0040791
0101000020E6100000B94F940ED67952C01157B6C9E16D4440,1899,670,http://web.mta.info/nyct/service/,Jerome Ave & 183rd St at NE corner,4,1899,815,50.24458339
0101000020E6100000378780B9167252C0FE60DD813A5B4440,1900,1523,http://web.mta.info/nyct/service/,180th St & Hillside Ave at SW corner,F,1900,1668,5710.85082
0101000020E61000009A121EFAEE8052C055F9585D87524440,1901,1605,http://web.mta.info/nyct/service/,4th Ave & 53rd St at SW corner,R,1901,1750,218.5834878
0101000020E61000002D08C1AE267C52C0F5A28A10576C4440,1902,357,http://web.mta.info/nyct/service/,Fort Washington Ave & 175th St at SE corner,A,1902,502,123.2014229
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1903,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1903,1667,5940.99487
0101000020E61000004C9885AFAF7952C07592C367EB684440,1904,1311,http://web.mta.info/nyct/service/,Prospect Ave & Longwood Ave at NE corner,5-Feb,1904,1456,12.95625798
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1905,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1905,1667,5951.271155
0101000020E61000001276B9347E7752C04C3E8A46776A4440,1906,632,http://web.mta.info/nyct/service/,St Lawrence Ave & Westchester Ave at NE corner,6,1906,777,459.6899185
0101000020E61000007FA5C81EA18152C0A5FBEE14AB504440,1907,1906,http://web.mta.info/nyct/service/,4th Ave & 76th St at NW corner (exit only),R,1907,1906,1029.132781
0101000020E610000080F9D47C957D52C0173D063DD4544440,1908,1912,http://web.mta.info/nyct/service/,Flatbush Ave & Empire Blvd at SW corner,B-Q-FS,1908,1912,16.08880452
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1909,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1909,1667,2495.808978
0101000020E61000004C43FBC6D77C52C044B5EF96E4544440,1910,604,http://web.mta.info/nyct/service/,Nostrand Ave & Sterling St at NE corner,5-Feb,1910,749,276.3218057
0101000020E610000056CCCC02ED7D52C0CB7024F3C8494440,1911,10,http://web.mta.info/nyct/service/,Ocean Pkwy & Brighton Beach Rd at NE corner,Q,1911,155,471.4399564
0101000020E610000013E7C8EA568052C0DC66358D265D4440,1912,1175,http://web.mta.info/nyct/service/,Varick St & King St at SE corner,1,1912,1320,42.49275763
0101000020E61000003ACA49ECDA7E52C07609BC6A9E5D4440,1913,127,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,L,1913,272,1037.166327
0101000020E61000002218105EBB7F52C0F761FFA5455F4440,1914,1162,http://web.mta.info/nyct/service/,7th Ave & 23rd St at NW corner,1,1914,1307,25.98163037
0101000020E6100000B51AE865147D52C0166354CF825A4440,1915,103,http://web.mta.info/nyct/service/,Hooper St & Broadway at SW corner,J-M,1915,248,42.33653257
0101000020E61000002D079E17CD8452C0B5F40CEF9D514440,1916,1484,http://web.mta.info/nyct/service/,Minthorne St & Victory Bl at SE Corner,SIR,1916,1629,5080.911671
0101000020E61000005356D976DA7E52C0974E706C764E4440,1917,58,http://web.mta.info/nyct/service/,Bay Pkwy & 66th St at SE corner,N,1917,203,136.4890515
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1918,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1918,1667,5311.351223
0101000020E61000001D75AA41987552C053D1D5264E4A4440,1919,926,http://web.mta.info/nyct/service/,Beach 116th St & Wainwright Ct at NE corner,H,1919,1071,204.2241429
0101000020E610000079C37000FD7852C0D3F4D59810694440,1920,642,http://web.mta.info/nyct/service/,Hunts Point Ave & 163rd St at SE corner,6,1920,787,673.3726915
0101000020E6100000B4E4C765A37C52C06ADB2D5A5D644440,1921,1929,http://web.mta.info/nyct/service/,2nd Ave & 96th St at SW corner,Q,1921,1925,219.8327017
0101000020E610000024328A01127D52C05C3943B62C4B4440,1922,4,http://web.mta.info/nyct/service/,15th St & Sheepshead Bay Rd at SE corner,B-Q,1922,149,564.9395359
0101000020E6100000A0A34674CF7C52C029C8912DCB694440,1923,1126,http://web.mta.info/nyct/service/,Broadway & 145th St at NW corner,1,1923,1271,118.6722699
0101000020E6100000E9996C59BE7952C0A52D558F345A4440,1924,115,http://web.mta.info/nyct/service/,Forest Ave & Myrtle Ave at NW corner,M,1924,260,63.82929357
0101000020E6100000C9C108FA0B7D52C0D3EF9A6725694440,1925,1127,http://web.mta.info/nyct/service/,Broadway & 137th St at NE corner,1,1925,1272,319.1037677
0101000020E610000073A6DB49447E52C08D690C5EF4634440,1926,377,http://web.mta.info/nyct/service/,Central Park West & 77th St at NW corner,B-C,1926,522,250.442309
0101000020E6100000A4EE701B0D7B52C09056F7251B554440,1927,585,http://web.mta.info/nyct/service/,Rutland Rd & E. 98th St at NE corner,3,1927,730,510.1785463
0101000020E610000080485EB9DE7652C0E58A80DE54724440,1928,1717,http://web.mta.info/nyct/service/,White Plains Rd & 233rd St at SE corner,5-Feb,1928,1862,297.5377031
0101000020E610000054A476DD5B7952C07358C4BB5C5A4440,1929,113,http://web.mta.info/nyct/service/,Fresh Pond Rd & 67th Ave at SE corner,M,1929,258,456.1073996
0101000020E6100000EB0E198BA67C52C03149084CE0504440,1930,1212,http://web.mta.info/nyct/service/,Nostrand Ave & Avenue H at NE corner,5-Feb,1930,1357,1378.758635
0101000020E610000076B8C994547D52C0B2DC449164624440,1931,1922,http://web.mta.info/nyct/service/,2nd Ave & 72nd St at SE corner,Q,1931,1918,455.7556955
0101000020E610000076B8C994547D52C0B2DC449164624440,1932,1922,http://web.mta.info/nyct/service/,2nd Ave & 72nd St at SE corner,Q,1932,1918,378.3578974
0101000020E61000004C43FBC6D77C52C044B5EF96E4544440,1933,604,http://web.mta.info/nyct/service/,Nostrand Ave & Sterling St at NE corner,5-Feb,1933,749,288.4937397
0101000020E610000072A88810577D52C09CF3189B56684440,1934,236,http://web.mta.info/nyct/service/,Broadway & Tiemann Pl at NE corner,1,1934,381,310.1393362
0101000020E6100000EB0E198BA67C52C03149084CE0504440,1935,1212,http://web.mta.info/nyct/service/,Nostrand Ave & Avenue H at NE corner,5-Feb,1935,1357,1890.628431
0101000020E6100000527B5416857E52C024C385F3A9494440,1936,13,http://web.mta.info/nyct/service/,8th St & Surf Ave at NW corner,F-Q,1936,158,127.2909633
0101000020E6100000FEB2EF6DFA7852C0388985BD895F4440,1937,1453,http://web.mta.info/nyct/service/,75th St & Broadway at NE corner,E-F-M-R-7,1937,1598,390.7515964
0101000020E6100000122B47C7D57852C0FB5834772D6B4440,1938,1743,http://web.mta.info/nyct/service/,Boston Rd & 174th St at SW corner,5-Feb,1938,10,390.1642974
0101000020E61000004C92AC6BB47E52C0FA6C57C1A8544440,1939,515,http://web.mta.info/nyct/service/,Prospect Park West & 14th St at SW corner,F,1939,660,530.9193147
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1940,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1940,1667,5539.536135
0101000020E6100000F1D458703F7452C01FBC6AFCC2594440,1941,162,http://web.mta.info/nyct/service/,Van Wyck Expwy & 89th Ave at SW corner,E,1941,307,20.04137995
0101000020E61000002D079E17CD8452C0B5F40CEF9D514440,1942,1484,http://web.mta.info/nyct/service/,Minthorne St & Victory Bl at SE Corner,SIR,1942,1629,417.5108783
0101000020E6100000399F98158A8052C02E8E9BF4F75A4440,1943,782,http://web.mta.info/nyct/service/,Broadway & Fulton St at NE corner,A-C-J-Z-2-3-4-5,1943,927,96.45204682
0101000020E6100000DCB469520A7C52C0E4260B71E56C4440,1944,696,http://web.mta.info/nyct/service/,Fort Washington Ave & 181st St at SE corner,A,1944,841,22.28094534
0101000020E6100000BA781ABCAF8052C0681AFDFF38514440,1945,53,http://web.mta.info/nyct/service/,8th Ave & 62nd St at NW corner,N,1945,198,256.3387867
0101000020E6100000530575E61E7552C03566294F595B4440,1946,835,http://web.mta.info/nyct/service/,80th Rd & Queens Blvd at SE corner,E-F,1946,980,275.2343408
0101000020E6100000BD23F433F57D52C0F3FCBEC458664440,1947,1383,http://web.mta.info/nyct/service/,Broadway & 104th St at SE corner (exit only),1,1947,1528,270.7909568
0101000020E610000000C20778D27C52C05ACA4D69FD534440,1948,1205,http://web.mta.info/nyct/service/,Nostrand Ave & Parkside Ave at SW corner,5-Feb,1948,1350,294.916274
0101000020E6100000F13713D1AF7852C07417C5F7FE564440,1949,81,http://web.mta.info/nyct/service/,Cleveland St & Fulton St at NW corner,J,1949,226,48.29076115
0101000020E6100000A83B2521917652C0EE8C23ACC6584440,1950,69,http://web.mta.info/nyct/service/,Woodhaven Blvd & Jamaica Ave at NW corner,J-Z,1950,214,47.3530581
0101000020E610000037AAF59ECA7752C0C22E89DD77564440,1951,894,http://web.mta.info/nyct/service/,Euclid Ave & Pitkin Ave at NE corner,A-C,1951,1039,193.9077228
0101000020E61000003B8FA6D3BA7D52C031F9418177524440,1952,1625,http://web.mta.info/nyct/service/,Marlborough Rd & Beverly Rd at SE corner,B-Q,1952,1770,517.6406268
0101000020E6100000B60D158A747C52C013AA3323BC654440,1953,1644,http://web.mta.info/nyct/service/,Lexington Ave & 110th St at SW corner,6,1953,1789,125.1480819
0101000020E61000006AF7F0B8A87952C09E666A8D41714440,1954,203,http://web.mta.info/nyct/service/,Broadway & 238th St at SW corner,1,1954,348,289.2038577
0101000020E6100000EE296017068752C0ED33D5931E4A4440,1955,1498,http://web.mta.info/nyct/service/,Fremont Av & N Railroad Av at SW Corner,SIR,1955,1643,5610.609725
0101000020E6100000A27CC2C0737E52C0F38B786A2E534440,1956,516,http://web.mta.info/nyct/service/,Prospect Expwy & Fort Hamilton Pkwy at NW corner,F,1956,661,283.3583461
0101000020E6100000518B03081F8052C05F1B07DEC94D4440,1957,35,http://web.mta.info/nyct/service/,18th Ave & 85th St at SE corner,D,1957,180,561.33409
0101000020E610000011577805A27C52C00BD6C523F1504440,1958,612,http://web.mta.info/nyct/service/,Nostrand Ave & Flatbush Ave at NE corner,5-Feb,1958,757,21.06822549
0101000020E610000062A3AC156D8052C0A074D23DEB504440,1959,54,http://web.mta.info/nyct/service/,Fort Hamilton Pkwy & 62nd St at NE corner,N,1959,199,122.6739403
0101000020E6100000CFBB12DB4E8C52C0CC66560140444440,1960,1488,http://web.mta.info/nyct/service/,Huguenot Av & West Te at SE Corner,SIR,1960,1633,1328.221637
0101000020E6100000B9EE8374B08452C02262673777524440,1961,1500,http://web.mta.info/nyct/service/,Staten Island Ferry Terminal,SIR,1961,1645,315.2190017
0101000020E610000023AB5241457D52C0A2E5A365DD4D4440,1962,1398,http://web.mta.info/nyct/service/,,B-Q,1962,1543,1214.099546
0101000020E61000009137508BC17C52C033EBBA3B6B5B4440,1963,334,http://web.mta.info/nyct/service/,Lorimer St & Metropolitan Ave at NE corner,G-L,1963,479,378.8219514
0101000020E61000009539B7CEBF7A52C0DFA39C78075A4440,1964,1349,http://web.mta.info/nyct/service/,Stanhope St & Wycoff Ave at SW corner,L,1964,1494,64.38912556
0101000020E6100000C37927A0897A52C07A6BF5311F6C4440,1965,678,http://web.mta.info/nyct/service/,Jerome Ave & Cross Bronx Expwy at SW corner,4,1965,823,545.4692096
0101000020E6100000434A55BFD27E52C0566A2B39274E4440,1966,299,http://web.mta.info/nyct/service/,8th St & Avenue O at NE corner,N,1966,444,190.8746033
0101000020E61000001E1B65FA257D52C0856A0094BF634440,1967,1243,http://web.mta.info/nyct/service/,Lexington Ave & 86th St at SE corner,4/5/06,1967,1388,20.67640336
0101000020E6100000CCC84D27D97E52C09BA495A300634440,1968,1139,http://web.mta.info/nyct/service/,Broadway & 66th St at SE corner,1,1968,1284,114.8037733
0101000020E610000079041CB5C27C52C086D3E2B54B534440,1969,606,http://web.mta.info/nyct/service/,Nostrand Ave & Church Ave at SE corner,5-Feb,1969,751,405.0326907
0101000020E610000048049351657B52C0EA3D9A2EC46E4440,1970,1079,http://web.mta.info/nyct/service/,Broadway & Dyckman St at SW corner,A,1970,1224,121.2834302
0101000020E6100000BC999463B27D52C0FCE5904E5D674440,1971,1129,http://web.mta.info/nyct/service/,Broadway & 115th St at SE corner (exit only),1,1971,1274,267.9918716
0101000020E610000087EB5F24B47A52C08836BD77D46A4440,1972,972,http://web.mta.info/nyct/service/,Grand Concourse & 167th St at NE corner,B-D,1972,1117,345.3863854
0101000020E6100000624F5225CA7B52C047006522A5554440,1973,1204,http://web.mta.info/nyct/service/,Schenectady Ave & Eastern Pkwy at NE corner,4-Mar,1973,1349,69.5300155
0101000020E6100000BA781ABCAF8052C0681AFDFF38514440,1974,53,http://web.mta.info/nyct/service/,8th Ave & 62nd St at NW corner,N,1974,198,207.800337
0101000020E6100000A18E99D0247552C0A7D5771F80544440,1975,445,http://web.mta.info/nyct/service/,103rd St & 159th Ave at SE corner,A,1975,590,1101.932456
0101000020E6100000349B6FD39F7F52C054104E1B0E4D4440,1976,43,http://web.mta.info/nyct/service/,Bay Pkwy & 86th St at SW corner,D,1976,188,392.6957001
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,1977,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,1977,1667,1742.009957
0101000020E6100000C696B7E9CF8152C0E5C8BDCCB04F4440,1978,1616,http://web.mta.info/nyct/service/,4th Ave & 86th St at SE corner,R,1978,1761,239.0908165
0101000020E61000003ACA49ECDA7E52C07609BC6A9E5D4440,1979,127,http://web.mta.info/nyct/service/,1st Ave & 14th St at NE corner,L,1979,272,678.5954782
0101000020E61000005A20C537147B52C04C4A69041B554440,1980,586,http://web.mta.info/nyct/service/,Rutland Rd & E. 98th St at SW corner,3,1980,731,275.5024634
0101000020E61000008C7B116C5C7A52C0B5BAEB0434634440,1981,1528,http://web.mta.info/nyct/service/,31st St & 23rd Ave at NE corner,N-Q,1981,1673,145.1567785
0101000020E610000031FF0B957F7A52C089F49E0E646B4440,1982,460,http://web.mta.info/nyct/service/,Grand Concourse & 170th St at NW corner,B-D,1982,605,178.192287
0101000020E610000017EDD7B9697D52C01804536C05634440,1983,1248,http://web.mta.info/nyct/service/,Lexington Ave & 77th St at NE corner,6,1983,1393,233.9708332
0101000020E61000006A586F9F557B52C0DA17BD7EC1684440,1984,688,http://web.mta.info/nyct/service/,Grand Conccourse & 149th St at SE corner,2/4/05,1984,833,387.0167076
0101000020E6100000E5C827BC047552C0FC5A19E945614440,1985,1439,http://web.mta.info/nyct/service/,Main St & Roosevelt Ave at SE corner,7,1985,1584,1136.33596
0101000020E610000075DFC1E09A8052C0773F44AB935B4440,1986,278,http://web.mta.info/nyct/service/,Chambers St & West Broadway at SW corner,1/2/03,1986,423,203.4076482
0101000020E610000071C5C3F0117B52C015F080F623554440,1987,587,http://web.mta.info/nyct/service/,Rutland Rd & E. 98th St at NW corner,3,1987,732,229.7923065
0101000020E6100000CB19F6B86F7C52C0989BCA23B8654440,1988,1239,http://web.mta.info/nyct/service/,Lexington Ave & 110th St at SE corner,6,1988,1384,694.4254963
0101000020E6100000C1E0AA7CCF7C52C001902AE78B594440,1989,182,http://web.mta.info/nyct/service/,Union Ave & Flushing Ave at SW corner,G,1989,327,744.6291332
0101000020E6100000FA43B3D0CE7952C0885E518F6D5F4440,1990,1802,http://web.mta.info/nyct/service/,61st St & Roosevelt Ave at SE corner,7,1990,69,464.6326237
0101000020E610000019E34600377952C04693E33FDD6E4440,1991,452,http://web.mta.info/nyct/service/,Grand Concourse & Kingsbridge Rd at NE corner,B-D,1991,597,549.5268195
0101000020E610000066C380CEA47F52C0F7D3BEC62E574440,1992,511,http://web.mta.info/nyct/service/,Smith St & President St at NW corner,F-G,1992,656,979.6594185
0101000020E61000008C033A419B7652C08B0D64BA105D4440,1993,844,http://web.mta.info/nyct/service/,67th Ave & Queens Blvd at NE corner,M-R,1993,989,1188.924863
0101000020E610000002E11107687D52C04614E05E2E624440,1994,1923,http://web.mta.info/nyct/service/,2nd Ave & 69th St at SE corner,Q,1994,1919,63.50353115
0101000020E610000039F15A0A487852C06F1EA571A86B4440,1995,1742,http://web.mta.info/nyct/service/,Boston Rd & 178th St at NW corner,5-Feb,1995,9,485.8413641
0101000020E6100000FAF436DF887F52C05071858428554440,1996,1593,http://web.mta.info/nyct/service/,4th Ave & Prospect Ave at NE corner,R,1996,1738,732.7321043
0101000020E61000000B9EA46C917852C0524FBB4DB85F4440,1997,1797,http://web.mta.info/nyct/service/,82nd St & Roosevelt Ave at NE corner,7,1997,64,928.0184056
0101000020E6100000FA643BA92F7352C0482800B4E6594440,1998,151,http://web.mta.info/nyct/service/,Parsons Blvd & Archer Ave at NE corner,E-J-Z,1998,296,2469.09773
0101000020E6100000B471BA675D7D52C04DEFB190B95A4440,1999,305,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at NE corner,J-M-Z,1999,450,45.96287193
0101000020E61000002F39F3AACE7352C02796E1675C5A4440,2000,829,http://web.mta.info/nyct/service/,Sutphin Blvd & Hillside Ave at NE corner,F,2000,974,118.1774419
0101000020E61000009B89828FC17452C0CC701F39D2574440,2001,908,http://web.mta.info/nyct/service/,Lefferts Blvd & Liberty Ave at SW corner,A,2001,1053,752.2310197
0101000020E61000007D70FB93F87C52C02303542635664440,2002,1772,http://web.mta.info/nyct/service/,St Nicholas Ave & Central Park North at NW corner,3-Feb,2002,39,55.01254582
0101000020E61000000FEC54A0167652C06777D96A0F574440,2003,902,http://web.mta.info/nyct/service/,94th St & Liberty Ave at SW corner,A,2003,1047,929.5400072
0101000020E610000057B7D767CE7A52C0E8B28D101E5F4440,2004,1811,http://web.mta.info/nyct/service/,46th St & Queens Blvd at SW corner,7,2004,78,150.1027212
0101000020E6100000B3538CF0F67752C00DF123AD316A4440,2005,636,http://web.mta.info/nyct/service/,Morrison Ave & Westchester at NE corner,6,2005,781,12.28669273
0101000020E6100000BB400C90687B52C01A0A26EEB1584440,2006,93,http://web.mta.info/nyct/service/,Patchen Ave & Broadway at NE corner,J,2006,238,333.2658746
0101000020E6100000DBCD31C85D7F52C00EBAB369A5584440,2007,1710,http://web.mta.info/nyct/service/,Court St & Joralemon St at NE corner,R-2-3-4-5,2007,1855,45.40346764
0101000020E610000087656919A97752C0AA0B2C36E65F4440,2008,1793,http://web.mta.info/nyct/service/,Junction Blvd & Roosevelt Ave at NW corner,7,2008,60,340.6305594
0101000020E6100000AC0DDA3C0E7252C06B31F45D4A5B4440,2009,1522,http://web.mta.info/nyct/service/,Midland Pkwy & Hillside Ave at NE corner,F,2009,1667,1312.328476
0101000020E61000005A83FC6D4F7D52C0A0DD549ACD554440,2010,574,http://web.mta.info/nyct/service/,Franklin Ave & Eastern Pkwy at SE corner,FS-2-3-4-5,2010,719,248.4876073
0101000020E61000000B74B2D47A7E52C0D2BC24145B634440,2011,732,http://web.mta.info/nyct/service/,Central Park West & 72nd St at SW corner,B-C,2011,877,264.2463667
0101000020E61000006BAD590F5F7D52C043291C0FB65A4440,2012,308,http://web.mta.info/nyct/service/,Havemeyer St & Broadway at SE corner,J-M-Z,2012,453,238.9914089
0101000020E610000043C0FBC9187752C034DCE81DA76A4440,2013,631,http://web.mta.info/nyct/service/,Metropolitan Ave & Westchester Ave at NW corner,6,2013,776,1018.084104
0101000020E6100000B493CD73447052C04CFC8E66654D4440,2014,946,http://web.mta.info/nyct/service/,Beach 22nd St & Mott Ave at SW corner,A,2014,1091,202.6624413
